
pakistan,,khyber pakhtunkhwa province,amirabad
india,,state of uttar pradesh,kara
australia,lachlan,state of new south wales,lake cargelligo
india,,state of west bengal,maldah
argentina,,ciudad autonoma de buenos aires,plaza francia
kiribati,tarawa,gilbert islands,bairiki
united kingdom,cumbria,england,appleby
france,departement de la savoie,region rhone-alpes,tignes
bangladesh,,,tanore
india,,state of punjab,phuglana
france,departement des cotes-d'armor,region bretagne,flora
iraq,,muhafazat baghdad,hayy al karradah
nigeria,,osun state,
china,,beijing shi,liangxiang
malaysia,,negeri sembilan,pedas
brunei,,,kampong rimba
australia,narrabri,state of new south wales,narrabri
united states,adams county,illinois,ellington field
myanmar,,sagaing region,myittha
afghanistan,panjwa'i,kandahar,
south africa,sedibeng district municipality,gauteng,midvaal
nigeria,,jigawa state,birnin kudu
croatia,,osjecko-baranjska zupanija,erdut
angola,,lunda norte province,tchitato
pakistan,,balochistan,panjgur
brazil,euclides da cunha,estado da bahia,euclides da cunha
russian federation,,respublika buryatiya,chitkan
russian federation,,chechenskaya respublika,urdyukhoy
australia,gympie regional council,state of queensland,kybong
malaysia,,labuan,"victoria, malaysia"
panama,,provincia de veraguas,el guayabo
australia,perenjori,state of western australia,perenjori
india,,state of maharashtra,sonegaon
burundi,,bujumbura rural province,muhuta
democratic republic of congo,sous-region de l' ituri,orientale province,zone de mambasa
argentina,,provincia de cordoba,marcos juarez
kosovo,,komuna e skenderajt,donje prekaze
zimbabwe,,matabeleland south province,avoca business centre
romania,comuna miroslava,judetul iasi,uricani
indonesia,,provinsi bali,uluwatu
india,,state of gujarat,mayurnagar
malaysia,,johor,taman johor jaya
india,koraput,state of odisha,
colombia,,distrito capital de bogota,libertador
japan,,tokyo-to,setagaya
spain,province of asturias,principality of asturias,soto
bolivia,,el beni,california
australia,,state of new south wales,anzac square
australia,kingston,state of victoria,mordialloc
rwanda,,western province,gihundwe
united states,nueces county,texas,del mar college
united states,baldwin county,alabama,randolph
nepal,bheri zone,madhya pashchimanchal,dhamboji
iran,,kerman province,mahdi
united states,brazos county,texas,texas a and m university
indonesia,,nanggroe aceh darussalam province,siron
israel,,jerusalem district,modiin ilit
benin,,,boni
saudi arabia,,,riyadh air base
south africa,nkangala district municipality,mpumalanga,bultfontein
china,,guizhou sheng,yungan
paraguay,,departamento de alto paraguay,
bangladesh,,,jamalganj
united states,san diego county,california,crawford ranch
canada,estrie,quebec,magog
india,kanniyakumari,state of tamil nadu,
bangladesh,,rajshahi division,santa
zimbabwe,,,dowa
brazil,sao paulo,estado de sao paulo,ibirapuera
united kingdom,cambridgeshire,england,duxford
india,,state of nagaland,tuensang
egypt,,as suways,suez canal
japan,,okinawa-ken,noho
australia,,state of new south wales,market street
japan,,niigata-ken,ojiya
austria,politischer bezirk graz umgebung,steiermark,friesach
india,,state of uttarakhand,karti
france,departement du var,region provence-alpes-cote d'azur,canjuers
brazil,cachoeira de minas,estado de minas gerais,itaim
brazil,anapolis,estado de goias,anapolis
burundi,,bujumbura mairie province,kamenge
philippines,province of aurora,central luzon,dingalan
italy,provincia di catania,sicilia,linguaglossa
russian federation,,komi,kula
pakistan,,sindh,shaikh
lebanon,,mohafazat mont-liban,bhamdoun
philippines,province of northern samar,eastern visayas,montalban
indonesia,,provinsi jawa tengah,ngruki
georgia,,shida kartli,takhtisdziri
india,,state of kerala,parambikolam
australia,brisbane,state of queensland,clayfield
brazil,lagoa do sitio,estado do piaui,arizona
occupied palestinian territory,,west bank,bir zayt
belgium,provincie oost-vlaanderen,flanders,ninove
philippines,province of bukidnon,northern mindanao,patpat
india,,state of andhra pradesh,kottagudem
australia,,state of new south wales,moama
indonesia,,nanggroe aceh darussalam province,kecamatan peureulak timur
democratic republic of congo,,,ayamba
philippines,province of agusan del norte,caraga,jabonga
turkey,,tunceli,nazimiye
france,departement des pyrenees-atlantiques,region aquitaine,orthez
philippines,province of batangas,calabarzon,balintawak
benin,,,tekparou
fiji,,eastern division,great astrolabe reef
new zealand,,auckland,karangahake gorge
sudan,,western darfur,arara
the former yugoslav republic of macedonia,,,rasce
italy,provincia di pistoia,regione toscana,abetone
nigeria,,sokoto state,acida
niger,,diffa,fawa
honduras,olanchito,departamento de yoro,olanchito
philippines,province of abra,cordillera administrative region,san diego
united kingdom,northamptonshire,england,althorp
canada,,quebec,ragueneau
india,,state of madhya pradesh,kunwarpur
united states,tippecanoe county,indiana,purdue university
morocco,,taza-al hoceima-taounate,el haoud
honduras,,departamento de olancho,la lima
ukraine,,kirovohrads'ka oblast',kirovohrad
zimbabwe,,harare province,ridgeview
china,,ningxia huizu zizhiqu,shuangmiaozi
bangladesh,,,bakultala
rwanda,,eastern province,kindama
czech republic,,ustecky kraj,klasterec nad ohri
nepal,lumbini zone,pashchimanchal,dumkibas
india,,state of gujarat,ganeshpura
venezuela,municipio crespo,estado lara,duaca
pakistan,,sindh,sirki
new zealand,tasman district,tasman,richmond
united states,los angeles county,california,baldwin park
india,,state of karnataka,bangalore
india,,state of karnataka,pandavapura
italy,provincia di macerata,marche,recanati
indonesia,,jawa barat,margahayu
india,,state of rajasthan,ghevra
afghanistan,,ghazni,pirdad
papua new guinea,,morobe province,kabwum
india,,sagar island,
iran,,kohgiluyeh va bowyer ahmad province,deli
south africa,amathole district municipality,province of eastern cape,bethel
the former yugoslav republic of macedonia,,kratovo,
iraq,,muhafazat al muthanna,wahsh
australia,nillumbik,state of victoria,eltham north
yemen,,muhafazat sa`dah,bakil
romania,comuna birchis,arad,ostrov
portugal,estremoz,distrito de evora,avenida
bangladesh,,,amangansa
brazil,massape do piaui,estado do piaui,fraga
brazil,terezinha,estado de pernambuco,borges
russian federation,,tul'skaya oblast',kuzovka
brazil,fortim,estado do ceara,barra
india,,state of andhra pradesh,atmakuru
ghana,,,twedie
madagascar,,androy region,ambovombe
poland,powiat pszczynski,wojewodztwo slaskie,pszczyna
brazil,bauru,estado de sao paulo,tibirica
india,,state of uttar pradesh,jhajhar
the former yugoslav republic of macedonia,,,grchec
mozambique,,cabo delgado province,zambezia
iran,,azarbayjan-e gharbi province,jolfa
togo,,centrale,tchamba
philippines,province of bulacan,central luzon,cambio
ghana,,,kete krachi
iraq,,muhafazat ninawa,atrush
iraq,,muhafazat al basrah,hamar
ireland,,upper lake,
australia,,state of queensland,cooran
uganda,masaka district,central region,kyanamukaka
united kingdom,greater london,england,holborn
chile,provincia de concepcion,region del biobio,monterrey
cuba,,provincia de pinar del rio,la republica
canada,,new brunswick,newcastle
malaysia,,terengganu,kampung mercang
nepal,,,langtang
argentina,,provincia de buenos aires,mariano moreno
philippines,province of samar,eastern visayas,sabang
south africa,vhembe district municipality,limpopo,levubu
italy,provincia di campobasso,regione molise,san giuliano di puglia
samoa,,,lefaga
democratic republic of congo,,south kivu province,ikoma
cote d'ivoire,,worodougou,wengwa
australia,,australian capital territory,spence
nigeria,,plateau state,
czech republic,okres frydek-mistek,moravskoslezsky kraj,frydek-mistek
canada,,alberta,peoria
italy,provincia di venezia,regione veneto,san giuliano
india,,state of chhattisgarh,komana
morocco,el-jadida,doukkala-abda,el jadida
saint kitts and nevis,,saint james windward,burnaby
canada,,alberta,banff
united states,aroostook county,maine,estcourt station
zimbabwe,,matabeleland south province,fort rixon
india,,state of bihar,birpur
afghanistan,,bamyan,neshar
philippines,province of sulu,autonomous region in muslim mindanao,maligay
kenya,,chopo,
afghanistan,,paktika,angoor adda
india,,state of tamil nadu,kadayanallur
nigeria,,plateau state,bokkos
algeria,,wilaya de tipaza,ahmer el 'ain
democratic republic of congo,north kivu,province du nord-kivu,oicha
ghana,,greater accra region,apapa
indonesia,,nanggroe aceh darussalam province,sinabang
russian federation,,chelyabinskaya oblast',pioner
france,departement du val-de-marne,region ile-de-france,choisy-le-roi
honduras,,departamento de copan,san ignacio
india,,state of uttar pradesh,ganja
pakistan,,federally administered tribal areas,angur adda
india,,state of uttarakhand,rari
china,,gansu sheng,qiaotou
new zealand,,,westland county
croatia,daruvar opcina,bjelovarsko-bilogorska zupanija,daruvar
pakistan,,northern areas,arandu
cambodia,,takeo,phumi ampil
indonesia,,provinsi lampung,telukbetung
pakistan,,northern areas,topkhana
turkey,,afyonkarahisar,akpinarli
cote d'ivoire,,bafing,kaala
germany,,land nordrhein-westfalen,gladbeck
indonesia,,provinsi jawa tengah,kebumen
iran,,hormozgan province,lavan
afghanistan,,nimroz,ghajar
bosnia and herzegovina,opcina ilidza,republika srpska,
united states,oakland county,michigan,waterford
serbia,,,konjusa
latvia,,ludzas rajons,opoli
malawi,kasungu district,central region,katete
malaysia,,perak,simpang empat
romania,oras cernavoda,constanta,cernavoda
nigeria,,katsina state,bindawa
pakistan,,northern areas,diamir
india,,state of madhya pradesh,dahod
pakistan,diamir,northern areas,
sudan,,blue nile,bikori
united kingdom,hertfordshire,england,sawbridgeworth
russian federation,,samarskaya oblast',strela
luxembourg,canton de luxembourg,district de luxembourg,luxembourg
nigeria,,,kanam
australia,moorabool,state of victoria,springbank
greece,nomos magnisias,thessaly,alonissos
angola,,provincia do uige,bembe
bosnia and herzegovina,,republika srpska,zaluzani
senegal,,fatick,nguerkor
ghana,,,atimpoko
peru,ascope,la libertad,salamanca
united kingdom,clackmannanshire,scotland,tillicoultry
armenia,,kotayk'i marz,hrazdan
malaysia,,sarawak,pa lungan
bulgaria,obshtina burgas,burgas,sarafovo
peru,provincia de huaraz,ancash,pampas
india,,state of andhra pradesh,kotur
"moldova, republic of",,raionul hincesti,cotul morii
romania,,,chilia
germany,,land brandenburg,geltow
colombia,,departamento del magdalena,ciudad perdida
india,,national capital territory of delhi,india gate
united kingdom,cambridgeshire,england,west wickham
taiwan,,taiwan,yuanchang
india,,state of uttar pradesh,bisenda buzurg
indonesia,,provinsi papua barat,tiri
occupied palestinian territory,,gaza strip,rafiah yam
united kingdom,hertfordshire,england,st. michael
greece,nomos artas,epirus,kastanies
czech republic,,jihocesky kraj,matna
uruguay,,departamento de montevideo,chacarita
china,,inner mongolia autonomous region,erenhot
south korea,,gyeonggi province,bucheon
united kingdom,lincolnshire,england,stamford
portugal,leiria,distrito de leiria,leiria
sierra leone,,northern province,maboni
south korea,,gyeongsangbuk-do,ch'ongsong
bangladesh,,khulna division,sura
niger,,diffa,maniram
philippines,,,tubaran
pakistan,,khyber pakhtunkhwa province,achar
france,departement du nord,region nord-pas-de-calais,croix
australia,kentish,state of tasmania,cradle mountain
kenya,,narok district,narosura
romania,comuna danes,judetul mures,danes
cuba,,provincia de cienfuegos,rio chiquito
pakistan,,khyber pakhtunkhwa province,miangan banda
india,,state of uttar pradesh,nagal
philippines,province of batangas,calabarzon,balayan
india,,state of rajasthan,jawahar circle
bangladesh,,rangpur division,uttam
iraq,,muhafazat baghdad,bassam
colombia,,departamento del magdalena,mercedes
china,,shaanxi,baiyangdian
russian federation,,chechenskaya respublika,yurt
turkey,,izmir,candarli
malaysia,,pulau pinang,taman sentosa
india,,state of madhya pradesh,baria
india,,state of jammu and kashmir,gali
yemen,midi,muhafazat hajjah,maidi
brazil,humaita,estado do amazonas,sintra
malaysia,,johor,labis
pakistan,,punjab,dharang
ecuador,,provincia de loja,san juan de pozul
india,,state of jammu and kashmir,badran
philippines,province of samar,eastern visayas,bagolibas
united states,matagorda county,texas,bay city
indonesia,,nanggroe aceh darussalam province,cot trieng
ukraine,,l'vivs'ka oblast',yavoriv
kenya,,masol,
iran,,azarbayjan-e gharbi province,zafar
czech republic,okres tachov,plzensky kraj,plana
namibia,,okavango,tondoro
peru,provincia de coronel portillo,ucayali,san martin de porres
uganda,kamuli district,eastern region,kavule
cameroon,,centre region,mendi
south africa,fezile dabi district municipality,province of the orange free state,viljoensdrif
malaysia,,sarawak,batang baleh
china,,fujian sheng,guoqiang
afghanistan,,paktika,shenkay
indonesia,,jawa timur,ploso
france,departement de la manche,region basse-normandie,coutances
germany,,wendland,
united states,chickasaw county,iowa,greenwood
india,,state of gujarat,mahudha
india,,state of west bengal,sandeshkhali
united kingdom,greater london,england,snaresbrook
venezuela,,estado trujillo,las palmas
germany,,freistaat sachsen,"nassau, germany"
colombia,,departamento de cundinamarca,san antonio de aguilera
france,departement des alpes-de-haute-provence,region provence-alpes-cote d'azur,angles
peru,provincia de oxapampa,pasco,dos de mayo
new zealand,,,clarence river
dominican republic,,provincia sanchez ramirez,fantino
madagascar,farafangana district,atsimo-atsinanana region,farafangana
trinidad and tobago,,tobago,studley park
poland,,podkarpackie,rada
taiwan,,taiwan,penglai
china,,gansu sheng,langdu
yemen,,muhafazat hajjah,al qa'idah
france,departement du pas-de-calais,region nord-pas-de-calais,saint-pierre
india,,state of uttar pradesh,darman
